rollRate,pitchRate,pitch,roll,velocityX,velocityY,velocityZ,deltaAltitude,deltaHeading,yawRate,pcAll,Latitude,Longitude,Altitude,Heading,isReward,isPenalize,time,isExcept,isTry,Reward
-2.805723190307617,-5.775661468505859,8.929647445678711,24.673519134521484,17.985408782958984,11.480892181396484,-93.1195068359375,81.388427734375,2.994767665863037,1.9368327856063843,0.3100335909985006,47.482025146484375,-122.3066635131836,1112.388427734375,6.994767665863037,False,True,1709535120.523512,False,True,-2.929280263241907e-06
-3.7390072345733643,-3.174067974090576,7.369884490966797,23.585657119750977,17.836565017700195,9.159053802490234,-93.01179504394531,84.529052734375,3.1566505432128906,3.3272366523742676,0.3055320169660263,47.48228454589844,-122.30659484863281,1115.529052734375,7.156650543212891,False,True,1709535120.8292344,False,True,-3.2442323671943996e-06
-3.6890647411346436,-3.0615429878234863,6.09782600402832,22.568710327148438,17.81383514404297,7.058547496795654,-92.88461303710938,86.927734375,3.938724994659424,4.470370769500732,0.3009774009697139,47.48253631591797,-122.30652618408203,1117.927734375,7.938724994659424,False,True,1709535121.130333,False,True,-5.218289950370547e-06
-5.4983978271484375,-1.4946775436401367,4.79943323135376,21.36384391784668,17.82351303100586,4.89625358581543,-92.7762680053711,88.712646484375,5.023141860961914,5.489065647125244,0.30207174498355016,47.4827880859375,-122.30644989013672,1119.712646484375,9.023141860961914,False,True,1709535121.4325244,False,True,-8.759570789051985e-06
-9.2302827835083,-0.6153775453567505,4.0029296875,19.25246238708496,17.95699691772461,2.8907299041748047,-92.63091278076172,89.836181640625,6.636689186096191,6.141070365905762,0.30102353799156845,47.48303985595703,-122.30638122558594,1120.836181640625,10.636689186096191,False,True,1709535121.733655,False,True,-1.5765210353180237e-05
-10.251930236816406,-3.0366649627685547,2.8964524269104004,16.29168128967285,18.29249382019043,1.2197774648666382,-92.45490264892578,90.421875,8.288485527038574,6.572140693664551,0.3026960120187141,47.48329162597656,-122.30631256103516,1121.421875,12.288485527038574,False,True,1709535122.0364814,False,True,-2.507694160858165e-05
-7.350699424743652,-5.562076568603516,1.1019102334976196,13.653422355651855,18.71031379699707,-0.40914344787597656,-92.3125,90.513671875,9.916011810302734,6.784763813018799,0.30098633497254923,47.48353958129883,-122.30623626708984,1121.513671875,13.916011810302734,False,True,1709535122.337579,False,True,-3.6391675344304986e-05
-1.5032742023468018,-5.3254876136779785,-1.1745829582214355,12.163779258728027,19.277183532714844,-2.532244920730591,-92.1856460571289,90.019287109375,11.491894721984863,5.73499059677124,0.30699544603703544,47.48380661010742,-122.30615997314453,1121.019287109375,15.491894721984863,False,True,1709535122.6447601,False,True,-4.941969290461756e-05
3.0417449474334717,-4.017960548400879,-2.8358635902404785,12.48814868927002,19.89358139038086,-4.722668170928955,-92.05237579345703,88.8948974609375,12.629365921020508,4.0357489585876465,0.30134049098705873,47.48405456542969,-122.30608367919922,1119.8948974609375,16.629365921020508,False,True,1709535122.9462178,False,True,-6.017995366625062e-05
2.9974493980407715,-2.9777536392211914,-4.112093448638916,13.482203483581543,20.50335693359375,-6.961591720581055,-91.94458770751953,87.05712890625,13.397798538208008,2.7640364170074463,0.3062056199996732,47.484310150146484,-122.30599975585938,1118.05712890625,17.397798538208008,False,True,1709535123.252527,False,True,-6.82372200486725e-05
2.7285256385803223,-1.3047446012496948,-4.891551971435547,14.20743465423584,21.05307960510254,-9.055270195007324,-91.890869140625,84.6458740234375,13.947809219360352,2.3234121799468994,0.30102372501278296,47.484554290771484,-122.30592346191406,1115.6458740234375,17.94780921936035,False,True,1709535123.5536697,False,True,-7.452504079807909e-05
6.138706684112549,0.5978632569313049,-5.143713474273682,15.4402494430542,21.72382164001465,-11.06151294708252,-91.82628631591797,81.4779052734375,14.583602905273438,1.8091360330581665,0.3013441790244542,47.48480987548828,-122.30583190917969,1112.4779052734375,18.583602905273438,False,True,1709535123.855141,False,True,-8.224846633797522e-05
11.641156196594238,3.7612926959991455,-4.665587425231934,18.13156509399414,22.5726375579834,-12.856633186340332,-91.66433715820312,77.7952880859375,15.066307067871094,0.17760050296783447,0.3010028050048277,47.48506164550781,-122.30574798583984,1108.7952880859375,19.066307067871094,False,True,1709535124.1562443,False,True,-8.866088224035451e-05
13.897415161132812,5.489490509033203,-3.1697165966033936,22.07509994506836,23.58860206604004,-14.099610328674316,-91.52313232421875,73.6953125,15.420616149902344,-1.1858766078948975,0.3050644510076381,47.48530960083008,-122.30565643310547,1104.6953125,19.420616149902344,False,True,1709535124.4614284,False,True,-9.385300949615871e-05
11.826175689697266,2.3284873962402344,-1.7713614702224731,26.067127227783203,24.95992088317871,-14.645037651062012,-91.3503646850586,69.2825927734375,15.434669494628906,-2.528855800628662,0.301633857015986,47.485557556152344,-122.30555725097656,1100.2825927734375,19.434669494628906,False,True,1709535124.7631698,False,True,-9.499687122582756e-05
6.21854305267334,-1.3432185649871826,-1.2177495956420898,28.953027725219727,26.435882568359375,-15.034514427185059,-91.13493347167969,64.57568359375,14.598978042602539,-3.5086748600006104,0.30568536202190444,47.485816955566406,-122.30545806884766,1095.57568359375,18.59897804260254,False,True,1709535125.0689564,False,True,-8.576903690782345e-05
-0.5948486924171448,-1.815821886062622,-1.235777735710144,29.812885284423828,27.52446937561035,-15.542328834533691,-91.00720977783203,60.0150146484375,13.444154739379883,-2.968681573867798,0.3019973150221631,47.48605728149414,-122.30535125732422,1091.0150146484375,17.444154739379883,False,True,1709535125.3710635,False,True,-7.332853444130816e-05
-5.155017852783203,-2.35478138923645,-1.334585428237915,28.757081985473633,28.53530502319336,-16.129444122314453,-90.93035888671875,54.9317626953125,12.494739532470703,-2.0695204734802246,0.30521053599659353,47.48632049560547,-122.30522918701172,1085.9317626953125,16.494739532470703,False,True,1709535125.6763906,False,True,-6.397097427546239e-05
-6.03597354888916,-3.4707512855529785,-1.9072529077529907,27.09476661682129,29.28662109375,-16.689403533935547,-90.93675994873047,50.042236328125,11.695510864257812,-0.7020513415336609,0.3016054719919339,47.4865608215332,-122.30512237548828,1081.042236328125,15.695510864257812,False,True,1709535125.9781525,False,True,-5.661387701527687e-05
-8.639130592346191,-1.955276608467102,-2.8186779022216797,24.918170928955078,29.744564056396484,-17.469406127929688,-91.03157043457031,44.7589111328125,11.410213470458984,1.5959445238113403,0.30130041402298957,47.486812591552734,-122.30500030517578,1075.7589111328125,15.410213470458984,False,True,1709535126.2795608,False,True,-5.457040088774345e-05
-9.726452827453613,-0.987982988357544,-3.412142753601074,21.970401763916016,30.216257095336914,-18.249326705932617,-91.15713500976562,39.3072509765625,11.969658851623535,3.0932424068450928,0.3013499319786206,47.487060546875,-122.30488586425781,1070.3072509765625,15.969658851623535,False,True,1709535126.5810223,False,True,-6.0967527829136614e-05
